"Age","Gender","Country","Membership_Years","Login_Frequency","Cart_Abandonment_Rate","Total_Purchases","Days_Since_Last_Purchase","Returns_Rate","Product_Reviews_Written","Social_Media_Engagement_Score","Mobile_App_Usage","Credit_Balance","Churned"
54,"Female","USA",1.1,18,54.5,10,46,1.9,2,15.8,24.8,2884,"0"
36,"Female","UK",2.6,2,60.2,6,6,4.9,0,8,11,1320,"0"
38,"Male","USA",2.4,7,68.1,11,1,5.4,0,21.1,15,1271,"1"
47,"Male","UK",1.7,16,43.2,23.4,21,0.9,4,27.6,27.4,2823,"0"
29,"Male","India",3.4,5,57.8,7.8,21,1.3,1,29.9,15.5,145,"0"
46,"Female","Canada",0.2,10,69.9,9,74,5.9,3,0,10.9,0,"1"
35,"Male","Japan",2.3,19,51.5,16,25,1,4,36,22.6,3853,"0"
37,"Female","UK",0.2,4,54.1,7,7,8.2,3,0,18.6,1873,"0"
38,"Female","USA",1.8,8,43.8,15,5,17.6,4,26.3,23.4,1896,"0"
39,"Female","Australia",2.6,10,60.5,11,26,10.2,7,35.2,21.4,2855,"0"
38,"Female","USA",2.4,1,80.5,7.8,110,21.6,1,19.2,0.3,360,"1"
32,"Female","Canada",1.5,15,56.1,14,27,3.3,1,26.5,27.2,2441,"0"
32,"Male","UK",4.7,12,65.8,7,60,2.2,2,21.3,11.4,970,"0"
55,"Female","India",4.9,11,57.3,14,5,4.2,5,11.6,15.3,1188,"0"
43,"Male","India",2.2,4,85.2,5,13,2.9,0,1.5,1.5,132,"0"
38,"Female","Germany",2.1,16,74.1,9,57,8,1,33.2,22.3,2825,"0"
25,"Female","Australia",0.8,3,62.7,14.3,12,10.5,2,28,8.4,1896,"0"
40,"Female","USA",3.6,0,70.3,8,2,5,2,15.3,18.6,1013,"0"
38,"Male","UK",4.4,14,66.1,11.7,25,3.8,1,24.8,4.4,3142,"0"
38,"Female","Japan",3.3,8,51.2,11,18,2.7,4,27.6,15.9,1896,"0"
45,"Male","UK",3.6,13,65,14.3,5,12.4,4,44.6,12.9,3235,"0"
35,"Male","Germany",1.7,0,87,5,8,1.7,2,1.5,12,1896,"1"
30,"Male","USA",1.9,7,83.8,6,21,1,0,8.3,10.9,1548,"0"
50,"Male","Canada",2.3,16,37.4,12,0,12.2,4,42.1,23,1896,"0"
51,"Male","UK",2.7,5,54.3,11.7,1,15.6,1,9.9,21.5,3119,"1"
39,"Male","USA",2.5,18,49.9,12,21,6.7,4,54.1,29.3,4399,"0"
43,"Female","France",5.6,18,47.4,21,3,13.2,4,27.6,26.8,2215,"0"
53,"Male","USA",4.1,10,66.8,11,75,3.8,2,19.5,11.1,2357,"0"
33,"Female","Canada",2.3,5,57.3,16,22,5.4,4,15.2,16.5,1056,"0"
42,"Male","Germany",0.9,9,64.6,13,3,8,3,27.6,16.1,3228,"0"
33,"Female","France",2.5,6,48.1,11.7,9,7.4,2,33.2,11.3,1896,"1"
25,"Female","UK",4,16,56.6,16,98,4.2,6,15.5,26.5,1896,"1"
33,"Male","Australia",3.3,8,89.7,6.5,19,3.3,2,60.3,6.9,1710,"0"
24,"Female","UK",3.4,0,79.2,3.9,84,14.7,2,0,6.3,966,"1"
43,"Female","UK",4.3,0,70.5,6,22,4.9,2,3.6,4.8,728,"0"
28,"Female","UK",0.8,12,50.9,14,10,11.7,3,27.6,28.4,2551,"1"
21,"Male","Australia",1,12,60,14.3,21,10.1,2,34.7,23.3,1295,"1"
46,"Female","France",0.3,12,50.1,13,17,19.7,0,29.4,9.8,875,"0"
46,"Female","Germany",1.2,20,48.1,21,21,7.3,4,17.5,30.3,3391,"0"
34,"Male","Germany",0.431278116221236,26,46.1,54,46,88.4987825579481,2,27.6,18.6,2533,"0"
46,"Male","France",2.8,6,64.1,10.4,11,2.1,2,27.6,23.5,2017,"0"
38,"Female","Germany",3.2,5,55.6,5,34,10.2,0,19.5,12.4,2337,"0"
38,"Female","UK",4,14,63.1,23,2,8,3,33,18.6,2407,"0"
42,"Male","USA",5.9,23,32.3,30,27,14,8,50.3,42.5,4255,"0"
50,"Female","India",2.8,25,12.4,24,55,5.4,6,81.6,37.2,5452,"0"
38,"Female","France",1.1,7,75.1,7,38,2.5,2,15.7,19.5,1896,"0"
30,"Female","USA",0.9,13,53,10,28,1.4,4,73.3,26.9,1090,"0"
38,"Female","India",1.7,3,61.6,11.7,38,17.5,0,23.9,10,3817,"1"
45,"Male","France",0.8,17,62.1,23,16,4.8,5,38.3,31.2,1896,"0"
39,"Male","Canada",2.2,8,64.7,11,18,3.2,2,43.9,16.9,2791,"0"
52,"Female","UK",3,10,65.8,10,11,4.6,1,27.3,18.6,392,"0"
61,"Female","UK",0.7,20,40.1,19,39,8.7,2,27.6,27.8,3892,"0"
42,"Female","UK",0.9,15,65.5,21,58,5.4,5,23.9,29.3,1676,"1"
30,"Male","Canada",6.4,20,25,22.1,10,1.8,3,27.6,33.5,2690,"0"
38,"Other","UK",1.2,21,54,14,4,7.5,2,37.8,19.2,5383,"0"
28,"Male","UK",1.7,4,65.1,7,79,4.8,1,3.5,10.4,78,"1"
52,"Female","USA",5.7,5,70,7,36,2.2,0,22.2,6.3,1081,"1"
29,"Female","Japan",1.5,29,31.5,21,7,1.8,8,57.3,40.4,2563,"0"
35,"Male","UK",4.3,28,57.7,23,8,4.2,2,42.6,29.8,1914,"0"
27,"Female","France",7.2,4,74.5,14,86,5.6,1,18.2,19.1,2129,"1"
40,"Male","UK",3.1,18,36.2,15,21,9.3,7,27.6,27.5,1954,"0"
38,"Male","Australia",3.4,23,44.4,14,34,5.4,6,37.8,21.3,2583,"0"
46,"Male","USA",2.2,7,60,13,19,5.8,4,39.5,21.6,0,"0"
39,"Male","USA",5.1,5,53.2,6,14,1,2,14.9,4.1,2332,"0"
38,"Female","USA",0.5,11,81.9,4,5,2.9,0,29.1,6.4,1325,"1"
31,"Female","UK",7.6,0,80.2,6,68,7.8,1,7.6,1.6,1123,"1"
34,"Male","France",1.4,9,47.4,14.3,65,2.3,2,34.3,14.7,1387,"1"
21,"Female","USA",2,6,62.8,11.7,42,0.8,1,31.1,12.3,3805,"1"
54,"Female","USA",2,7,73.2,6,0,4.8,2,0,13.9,816,"0"
36,"Female","USA",1.3,12,59.8,11,47,2.5,5,33.3,12,1020,"0"
57,"Male","USA",6.5,26,46.2,14,6,3.3,0,71.3,27.1,1746,"0"
36,"Female","India",1.2,17,41.3,13,49,2.8,4,8.9,13,1896,"0"
18,"Female","Canada",1.6,12,56.7,16.9,21,5.4,7,48.7,20,2899,"0"
32,"Female","Australia",3.9,33,7.4,26,1,11,10,73.5,37,4575,"0"
37,"Female","USA",4.3,7,66.1,9,29,1.9,2,28.9,19.9,3607,"0"
38,"Female","USA",2.3,3,70.9,9.1,20,3.5,2,0,4.1,0,"1"
46,"Male","Canada",1.3,5,72.1,10,16,2.8,3,5.8,19.1,2062,"0"
40,"Male","Canada",2.6,21,50.7,28.6,3,0.6,4,52.1,17.1,2788,"0"
33,"Male","USA",1.6,11,38.9,11,2,3.8,1,46.3,24.9,3210,"1"
27,"Male","UK",5.7,23,30.1,32.5,69,5.7,6,73,18.6,3719,"0"
33,"Female","USA",2.4,3,64.8,4,15,0.9,0,0,18.7,0,"0"
45,"Female","France",2.3,3,32.7,13,87,4.5,1,45.7,18.6,1896,"0"
48,"Female","UK",2,7,52.5,4,41,5.7,1,21.7,18.4,77,"0"
29,"Female","France",1.1,16,34.1,16,16,17.3,11,23.3,19.5,3385,"0"
50,"Male","India",5.4,0,75.5,5,17,5.4,1,3.5,7,1408,"0"
38,"Female","USA",1.3,16,55.7,22.1,62,6.1,1,41.8,26.6,2541,"1"
27,"Female","France",1.2,18,65.7,10,0,18.5,5,43.4,23.1,2011,"0"
40,"Female","Australia",0.6,2,54.7,10,12,2,1,27.6,19.7,1793,"0"
42,"Male","Australia",3.3,4,55.6,10,0,7.5,2,32.3,20.8,3154,"0"
25,"Other","India",0.7,28,41.7,23,13,6.7,4,26.8,39.9,3373,"0"
21,"Female","USA",1.5,6,72.8,6,21,3.6,0,27.6,8.9,2607,"1"
43,"Male","USA",1.2,5,52.5,15,21,3.1,0,9,18.9,1027,"0"
32,"Male","USA",1.9,12,60.6,14,13,11.3,2,49.6,8.5,2851,"0"
56,"Male","Canada",5.5,0,60.2,9,7,0.6,1,27.6,6.3,0,"0"
58,"Female","Australia",0.5,9,54.7,8,43,4.8,2,21.7,11.7,1522,"0"
43,"Male","Germany",1.9,13,64.5,10,29,1.6,4,8.7,20.4,3644,"0"
49,"Female","France",2,14,56,13,2,17.6,9,49.9,14.3,3832,"0"
25,"Male","USA",2.4,0,66.3,8,3,4.2,0,0,12.4,828,"0"
22,"Female","India",1.3,29,33.9,24,42,7.7,5,27.6,28.7,3073,"1"
36,"Female","Australia",1.6,16,62.3,11,76,12.9,2,21.2,25.8,1969,"0"
22,"Male","USA",6.6,21,37.2,22.1,4,5.7,7,27.6,18.6,2878,"0"
41,"Male","Australia",0.9,11,68.1,10.4,13,3,0,10.6,10.8,1638,"0"
28,"Female","Australia",1.8,13,85.4,11,37,6.4,1,7,6.5,996,"1"
40,"Female","UK",0.7,1,87.7,3.9,46,4.1,2,15.7,5.4,0,"1"
35,"Female","Germany",5.1,17,48.8,14,72,11.4,0,9.1,20.1,2332,"0"
45,"Male","USA",1.7,12,82.7,11,4,2.4,2,0,11.5,1119,"1"
38,"Female","Australia",3.2,21,56.3,19,18,2.7,2,35.8,22.4,1611,"0"
33,"Female","Australia",8.5,20,68.5,11,4,7.1,4,27.6,28.3,2011,"0"
21,"Male","India",2.5,8,61.1,7,7,3,3,47.9,16.9,3162,"0"
39,"Female","USA",1.4,11,55.3,17,27,1.6,6,44.9,13.9,1341,"1"
18,"Female","Australia",5.7,5,38.3,10,75,6.7,3,0,8.7,1929,"1"
52,"Female","USA",1.2,10,50.8,24.7,74,6.1,3,25.7,20.9,1733,"0"
44,"Male","USA",2.2,23,29.6,19,8,1.9,4,53.1,27,1896,"0"
48,"Female","USA",1.1,4,89.3,2,16,0.6,0,0,10.4,0,"1"
26,"Female","USA",4.6,21,43.3,26,4,23.7,4,27.6,23,3773,"0"
38,"Female","Canada",3.1,10,74.1,3,15,0.1,1,3.1,10.9,1896,"1"
30,"Female","USA",4,14,65.3,10,136,2.8,0,32,21.6,2410,"1"
39,"Male","Australia",1.5,15,67.2,22,94,4.2,4,32.2,9.2,1896,"0"
26,"Female","USA",1.1,13,80.5,2,26,25.3,0,14.1,13.5,0,"1"
36,"Female","UK",0.4,4,56,6,34,14.7,1,27.4,9,1400,"0"
21,"Male","Australia",7.8,14,41.6,21,7,5.4,1,14.7,21.7,2547,"0"
38,"Male","UK",1,10,53.9,11,5,3.8,2,18.4,22.8,2526,"0"
18,"Female","Canada",4.8,9,62.5,16.9,32,0.4,4,48,22.8,2231,"1"
58,"Male","USA",1.2,0,59.5,5,35,1.1,2,8.5,12,1896,"0"
39,"Other","UK",4.9,4,84.2,15,0,5,1,27.6,7.3,1324,"1"
38,"Male","UK",2.6,18,44.6,15,68,7.3,4,27.4,26.4,1107,"0"
46,"Male","Australia",9.6,22,28.7,16,2,4.3,8,33,35.4,1355,"0"
22,"Male","USA",1.2,14,51,13,10,5.8,4,25.9,20.3,4028,"1"
28,"Male","USA",1.3,22,39.9,23,124,10.3,8,61,29.8,3865,"0"
44,"Female","France",10,0,80.1,14.3,23,2.7,0,0,17.2,1382,"0"
39,"Male","France",2,18,48,19.5,30,3.9,2,35.8,30.5,1344,"1"
29,"Female","Canada",1.3,0,72.9,10.4,10,5.4,1,27.6,18.6,1896,"0"
45,"Male","USA",1.6,20,32.5,13,15,0.8,6,27.2,21.2,2846,"0"
41,"Female","Canada",0.1,20,45.7,13,41,5.4,4,46.3,26.5,1378,"1"
44,"Male","Germany",3.2,16,55.5,6,20,0.8,2,0.4,20.9,743,"0"
42,"Female","USA",3.2,0,62.4,9,11,5.5,2,45.6,13.4,1910,"0"
29,"Female","UK",6.8,14,75.8,8,13,2.6,2,28.3,18.6,987,"1"
37,"Male","France",3.1,18,48.8,15.6,9,3.3,4,52.9,24.7,802,"0"
18,"Male","USA",0.9,14,58.4,11.7,21,15.5,3,5.8,21.3,1362,"0"
31,"Male","Canada",2.5,9,94.9,11,46,1.3,2,11.5,21.3,617,"1"
35,"Female","UK",0.8,13,51.6,18.2,1,0.7,6,40.7,28.2,1551,"0"
45,"Male","USA",6.6,12,28.8,25,75,1.1,4,52.1,30.1,4145,"0"
44,"Male","France",10,3,67.6,8,21,15.2,1,28.2,10.9,2747,"0"
28,"Male","USA",1.3,30,33.2,25,31,10.1,11,80.1,36.4,4110,"0"
28,"Female","Canada",2,27,42.4,22,21,7.2,8,83.1,31,2622,"0"
53,"Male","USA",3.3,15,12.7,18,14,6.9,2,27.6,27.5,2599,"1"
34,"Female","USA",0.8,0,79.4,9,8,3.4,0,0,23,1896,"0"
39,"Male","USA",3.3,5,62.9,13,6,10.4,2,47.2,13.6,314,"0"
47,"Male","Japan",5.8,2,73.3,5,4,5.4,1,1.1,13.4,2068,"0"
37,"Female","USA",0.4,8,54.4,7.8,22,6.3,4,26.7,9.8,2980,"0"
36,"Male","Japan",1.8,14,49.4,20.8,1,4,5,36.9,18.6,1688,"0"
34,"Female","UK",1.7,8,44.5,22,6,13.2,4,22,26.5,3513,"0"
31,"Female","India",7.1,26,38.1,16,58,17.5,5,27.6,28.4,5044,"0"
39,"Female","USA",2.5,31,22.1,27,72,3.5,9,91.6,51.2,3759,"0"
18,"Female","USA",2.2,18,37.6,13,173,8.7,4,44.8,29.5,1974,"1"
33,"Female","USA",1.9,24,38.2,18,5,2.5,11,63,31.9,2605,"0"
44,"Male","Canada",2.8,6,72.8,14,120,6.4,5,27.6,20.4,2802,"1"
43,"Female","Japan",2.5,16,64,9,16,2.3,1,40.4,18.3,1896,"0"
54,"Female","USA",2.7,18,39.3,14.3,21,1.3,3,9.4,14.1,2324,"0"
48,"Female","Germany",0.7,8,61.2,13,3,13.8,1,26.2,23.8,2580,"1"
42,"Male","USA",0.4,5,79.7,9,12,4.8,2,30.3,14.5,1400,"1"
38,"Male","Canada",1,19,36,13,5,3.6,2,60.8,24.6,3479,"0"
32,"Female","Germany",4.8,14,57.4,9,108,8.9,1,27.9,27.4,2552,"0"
44,"Male","Canada",1.9,7,70.7,6,1,13.2,1,12.8,13.3,2444,"0"
41,"Male","Canada",1.2,8,66.6,19,34,6.1,0,6.9,21.8,3184,"0"
33,"Female","Australia",5.4,9,51.8,18.2,41,10.6,2,45,21.4,1324,"0"
27,"Female","UK",10,15,42.4,12,112,2.9,6,24.2,25.7,3263,"1"
37,"Female","USA",2.6,9,53.6,11,13,8.9,3,27.6,18.1,2074,"0"
51,"Male","Canada",0.9,9,45.9,10,121,5.4,6,29.8,21,1896,"0"
39,"Male","UK",1.5,4,86.2,10.4,8,7.1,0,14.1,12.9,982,"1"
38,"Female","Australia",3.2,17,56.8,14,23,7.7,2,41.5,26,277,"0"
43,"Female","India",2.4,14,62.2,13,9,2.6,2,27.6,17.4,2164,"0"
43,"Female","India",0.8,14,46.8,23,10,13.6,5,50.2,28.8,4085,"0"
40,"Male","Australia",2.1,3,50.8,13,1,0.6,0,6.9,11.9,0,"1"
37,"Female","UK",5.9,0,62.9,6,14,4.5,0,0,22,1172,"0"
31,"Male","USA",1.3,21,40.1,26,21,14.9,5,37.5,27.6,2168,"0"
50,"Female","USA",3.1,0,44.6,10.4,28,5.4,1,23.6,16.5,1975,"0"
32,"Female","France",6.7,0,71.7,6,12,7.1,1,6.2,7.1,1112,"0"
56,"Female","Japan",5,5,68.8,9,56,5.1,2,23,7,801,"0"
39,"Male","France",1.4,7,66.7,6.5,34,7,1,27.2,2.9,1896,"0"
38,"Male","France",3.2,8,70.3,4,12,4.9,0,14.8,12.1,790,"0"
47,"Male","Japan",3.1,17,53.9,10,21,9.1,1,24.9,23.4,3689,"0"
30,"Male","India",2.5,0,76.8,16,3,4.6,2,12.9,6.8,0,"1"
44,"Female","USA",3.9,1,57.8,14,4,2,0,3.4,17.1,547,"1"
39,"Male","Australia",4.6,25,49.7,18,9,8.6,4,41.9,22,1990,"1"
42,"Female","India",1.6,5,75.6,10.4,38,4.6,1,45,15.7,1386,"0"
29,"Female","USA",2.1,19,39.7,19,4,12.7,2,27.6,22.8,1449,"0"
29,"Female","India",4.4,22,50.5,13,44,8.6,6,50,24,2985,"0"
18,"Female","Germany",3.6,6,62,12,45,5.5,1,0,2.7,0,"0"
32,"Male","Germany",0.3,2,125.249415719969,4,20,13.2,2,27.6,17.8,1260,"0"
31,"Male","Japan",1.2,39,7.1,31.2,33,1.2,6,83.7,18.6,4608,"0"
29,"Other","UK",2.9,27,37,28.6,42,4,5,66.1,39.3,4499,"0"
36,"Male","France",2.2,15,41.2,14,21,0.4,6,33.9,23,1209,"0"
38,"Female","France",1.2,14,54.6,16,101,6.4,4,29.2,27.9,0,"0"
38,"Female","France",1.6,9,63.2,18.2,24,4.7,2,49.3,24,1728,"0"
44,"Female","Canada",3.3,9,61.8,11,14,5.6,5,42.5,29.9,1990,"0"
45,"Male","Canada",5.8,0,74,5,60,5.4,1,22.3,10.5,2217,"1"
46,"Female","Australia",2.1,2,63.6,9,6,6.4,1,27.6,18.6,1333,"0"
41,"Male","USA",3.2,19,43.4,16.9,20,5.4,2,11.7,34.6,3638,"0"
38,"Male","Canada",0.5,3,66,19.5,100,6.5,3,36.2,11,2422,"0"
49,"Male","Canada",2.9,21,73.1,13,35,1.7,2,41.4,21.4,2457,"0"
46,"Male","UK",6.7,10,73.5,4,11,6.9,0,27.6,15.2,1616,"0"
20,"Female","India",4.6,5,63.7,11.7,17,4.6,4,30.6,12.2,1518,"0"
35,"Other","USA",2.1,24,27.1,24,154,14.2,9,43.1,39.4,1896,"1"
18,"Female","UK",0.8,23,58,13,19,5.5,7,39.2,18.3,1658,"0"
18,"Male","France",1.9,14,60.6,10,3,4.1,5,2.2,23.3,3026,"0"
31,"Male","UK",1.4,1,61,11.7,27,1.4,3,23.1,18.2,891,"0"
36,"Other","France",2.9,9,57.1,11,0,9.2,5,21.6,28.9,937,"0"
32,"Male","UK",5.2,6,76.1,13,2,11.5,0,14.5,16.1,1007,"0"
18,"Male","USA",1.8,4,66.1,18,46,6,2,27.6,22.6,3576,"1"
47,"Male","Germany",5.2,10,65.7,6,19,1.5,5,11.6,15.3,751,"0"
29,"Male","USA",2.3,9,66,10,30,1.3,2,32,17.9,1896,"0"
43,"Female","USA",1.9,0,71.9,4,41,6.9,0,0,7.9,161,"1"
29,"Female","Canada",4.1,5,71.8,7,23,3.8,1,5.4,11.1,1213,"1"
32,"Female","Australia",1.4,17,52.5,13,3,1.8,7,17,26.1,1896,"0"
43,"Female","UK",7.9,35,15.5,23,53,4.4,13,84.2,45.8,3754,"0"
33,"Female","USA",1.4,23,9.3,19,18,10.2,2,81.9,44.1,3968,"0"
40,"Female","Japan",0.3,2,72.2,5.2,85,9,1,23.1,6.3,2442,"0"
41,"Male","Germany",3,26,36.2,24,5,2.5,2,41.6,37.3,3870,"0"
20,"Male","UK",6.5,22,52.8,19,14,1.7,3,13.7,24.4,1688,"1"
43,"Female","USA",2.7,9,39.7,20,11,3.2,3,43.4,18.6,1909,"0"
38,"Female","USA",4.8,4,66.5,12,48,7.7,3,27.6,22.4,1508,"0"
24,"Female","UK",3.1,0,78.6,6,26,2.5,0,7.3,12.4,570,"1"
29,"Male","USA",1.8,7,60.6,9.1,4,1.6,2,15.4,18.6,1711,"0"
47,"Male","Japan",0.4,23,50.4,20,29,14.8,1,57.2,34.6,2199,"0"
18,"Male","UK",6,0,67.1,2,124,8.1,0,0,8.3,1000,"1"
45,"Male","USA",1.8,32,38.1,25,5,4.8,7,66.3,42,5810,"0"
42,"Male","USA",1.5,0,66.2,3,2,4.8,0,23.2,14.4,1545,"1"
38,"Female","USA",0.8,9,70.7,14.3,19,3.1,5,59.9,23.6,1411,"0"
40,"Male","Canada",6,4,63.1,15,9,9.6,2,12.6,13.1,866,"0"
34,"Male","India",1.4,13,64.4,9.1,21,5.4,2,21,18.6,1904,"0"
46,"Male","Canada",6.5,14,53.6,9,32,2.5,4,6.9,24.4,2352,"0"
32,"Male","USA",2.1,19,34.8,25,45,1.8,9,27.5,28.9,2184,"0"
18,"Female","France",1.7,4,61.7,7,15,4.7,0,2.1,18.6,1838,"0"
37,"Male","USA",0.1,2,68.1,15.6,6,4.4,4,30.3,17.2,1785,"1"
47,"Female","USA",1.5,16,63.4,13,107,3.1,5,50.2,28.2,3004,"0"
43,"Female","USA",7.3,15,57.2,13,31,6.6,0,33,21.3,1896,"0"
59,"Female","India",0.6,17,54.8,18.2,14,1.5,4,22.4,22.3,746,"0"
34,"Male","Canada",3.1,22,27,17,25,3.8,3,68.2,18.6,4453,"0"
36,"Male","France",5.4,19,59.4,17,21,5.4,6,62.1,23.4,3966,"0"
35,"Female","Australia",7.1,6,77.8,14,7,11.5,5,23.5,16.1,1896,"0"
28,"Female","Canada",4.5,2,71.7,7,21,5.4,2,26.9,15.7,1123,"0"
32,"Female","Germany",4.1,0,78.1,4,57,5.9,2,17.8,14.4,1719,"1"
38,"Female","USA",2.1,13,66,7,20,3.6,3,18.9,18.6,2901,"0"
18,"Female","Japan",1.7,10,41.5,12,12,4.6,4,52.5,24.1,4811,"0"
31,"Female","USA",2.3,1,89.9,5,84,2.6,1,27.6,2.6,133,"0"
38,"Male","USA",7,12,22.7,17,3,3.1,3,27.6,26.7,2739,"0"
45,"Female","USA",2.6,6,62.2,8,49,10.2,2,9.4,15.9,1134,"0"
31,"Female","Japan",8.4,17,32.7,16,14,0.8,3,67.6,28.5,2856,"0"
31,"Female","UK",1.7,27,44,15,2,5.3,2,29.9,27.2,2162,"0"
50,"Male","USA",2.9,20,55.9,15.6,20,7.1,8,50.5,26.3,3556,"1"
22,"Female","Germany",4.1,12,78.4,9,70,2.2,2,14.4,9.7,167,"1"
36,"Male","Japan",5.9,10,65.8,17,3,5.2,1,11.3,14.8,1596,"0"
49,"Female","USA",3.5,14,66.6,9.1,26,8.1,2,28.3,19.3,2084,"0"
29,"Female","UK",1.2,16,51.8,23,26,2.1,4,28,20.5,2011,"1"
19,"Male","France",1.2,13,55.6,10.4,17,7.7,0,27.6,25.2,1896,"0"
58,"Male","UK",1.4,18,55.4,24.7,15,1.2,1,28.9,18.6,3450,"0"
47,"Male","USA",1.3,5,68.3,10,48,0.5,1,41.2,11.1,946,"0"
47,"Female","USA",1.8,9,52.9,16,34,11.5,9,13,26.2,4152,"1"
36,"Female","USA",3.5,12,35,12,24,14.6,3,38.1,17.3,1753,"0"
45,"Male","USA",5.4,25,34.5,21,13,15.4,2,14.6,31.3,1520,"1"
18,"Male","France",2.4,12,58.2,10.4,64,14.6,2,23.3,17.4,514,"0"
32,"Female","USA",0.9,23,46.5,16,59,9.5,1,44.2,28.5,2887,"0"
49,"Female","UK",1.6,13,63.1,15,2,11.1,4,51.5,19.9,1541,"0"
21,"Male","Australia",7.7,19,28.9,20.8,6,3.1,3,38.6,18.6,0,"0"
33,"Male","UK",1,28,20.6,27.3,13,7.8,8,89.5,34.3,3774,"0"
41,"Female","USA",1.1,15,43.6,21,3,1.5,5,27.6,24.8,1896,"0"
28,"Male","UK",5.7,1,85.1,13,15,5.2,4,25.2,17.5,2246,"0"
38,"Female","Canada",1.4,9,53.7,9.1,21,14,1,5.2,10.5,2448,"0"
42,"Female","USA",4.4,29,54.2,8,125,0.6,4,44.4,16.9,1085,"0"
41,"Female","Canada",0.9,8,68.7,10,9,6.1,2,29.9,20.2,3080,"0"
33,"Male","USA",2.7,2,76.9,1.3,11,10.2,2,9.2,1.3,1896,"1"
28,"Male","USA",7.4,7,82.1,10,15,5.3,2,51.5,10.2,41,"0"
42,"Female","Germany",3.9,14,50.9,19.5,1,4.3,5,36.9,21.9,2741,"1"
42,"Male","USA",3.5,0,71.7,7,39,6,0,14.8,19.3,1293,"0"
41,"Female","USA",0.3,21,56.4,15,0,1.2,3,27.6,22.6,0,"0"
39,"Male","UK",5.8,9,64.3,12,27,9.5,3,42.9,15.3,1137,"0"
42,"Female","UK",1.9,11,71.5,12,1,7.9,3,59.1,22.8,1107,"0"
48,"Female","Germany",1.4,13,48.7,14,34,3.7,2,27.9,23.9,3475,"1"
41,"Male","India",1.1,11,47,19.5,5,2,5,38.4,24.3,2061,"1"
39,"Male","USA",2,8,75.6,7,21,7.7,1,24.8,9.1,1896,"1"
31,"Female","India",5,19,59.1,19,42,4,3,28.4,18.6,3781,"0"
54,"Female","France",2.6,6,74.1,9,37,21.7,3,18.4,17.1,630,"0"
24,"Male","USA",1.3,12,47.5,14,44,7.2,6,29.9,17.4,4229,"1"
35,"Female","India",4.5,15,48.1,14,37,4.6,2,10,18.6,2330,"0"
31,"Female","USA",1.3,10,39.1,11,6,3,2,39.8,19.4,2765,"0"
18,"Male","Japan",1.6,3,49.9,9,49,2.5,2,31.8,18.8,392,"1"
42,"Male","France",0.8,9,75.5,0,62,4.5,2,0,25,1335,"1"
35,"Female","USA",2.4,1,74.3,5,51,3.1,1,0,15.6,614,"1"
38,"Female","Germany",8.1,15,66.3,7.8,6,2,1,0,12.6,672,"0"
35,"Female","Japan",2.7,11,100,9,5,2.8,1,0,12.8,0,"1"
47,"Male","USA",7.2,2,74.2,9,31,10.9,0,27.6,15.7,1358,"0"
48,"Male","UK",0.4,1,90.9,5,1,5.4,1,27.6,5.1,1590,"1"
24,"Female","Australia",3.2,4,58.9,3,38,11.4,1,0,13.4,2354,"1"
59,"Female","UK",4.9,2,49.5,6,19,0.8,2,24.4,18.6,1563,"0"
35,"Male","USA",2.1,38,34,28.6,13,10.4,3,54.9,44.6,3243,"0"
45,"Male","Germany",3.5,11,49.6,8,8,6.2,0,33.4,16.6,1188,"0"
40,"Female","USA",4.3,7,85.6,10.4,21,3.2,2,21.8,15.5,548,"0"
39,"Male","India",1.8,19,51.4,16,14,5.4,2,41.6,21.5,2445,"0"
44,"Male","USA",1.6,4,76,6,13,0.2,2,19.1,3.9,190,"1"
53,"Female","UK",0.4,9,87.8,6.5,20,4.5,0,5.4,8.9,1086,"1"
47,"Male","France",9.9,17,63.4,14.3,59,9.9,4,27.6,14.1,1113,"0"
35,"Male","India",3.6,13,64.7,9,23,0.9,4,47.7,16,1602,"0"
36,"Female","France",3.4,2,90.5,4,31,5,0,7.3,8.2,1097,"1"
31,"Female","India",1.7,17,30.8,22,21,1.5,1,52.1,32.3,3222,"0"
46,"Male","France",4,10,77.4,9,63,23.9,4,15.3,8.1,1896,"1"
45,"Male","USA",0.2,13,58.4,9,10,3.8,1,38.9,21.3,984,"0"
33,"Male","Australia",3,7,61.2,11,56,1.3,1,36.1,22.3,2556,"0"
53,"Male","Canada",3.2,9,29.4,18,10,5.9,5,71,33.9,3129,"0"
50,"Female","Germany",3.4,14,63.2,17,0,0.8,3,21.1,23.1,1498,"1"
59,"Other","USA",0.4,20,17.7,25,23,22.5,12,71.6,50.1,4005,"0"
28,"Male","Japan",5.2,19,43.1,13,19,5.4,2,35.5,17.3,1703,"0"
36,"Male","Canada",3.9,5,70.3,12,69,4.2,0,12,16.1,3482,"0"
35,"Female","Australia",3.6,7,62.6,14.3,2,5.3,3,2.6,22.8,2108,"0"
69,"Female","India",4.1,12,71.7,11,3,7.3,2,22.3,18.3,980,"1"
38,"Male","Canada",3.4,19,40.9,17,10,0.7,7,27.6,18.6,2655,"0"
53,"Female","France",1.4,12,84.2,11,31,10.5,3,27.6,18.6,1977,"0"
50,"Female","India",2.9,0,50.4,18,11,7.6,3,47.5,17,1924,"0"
38,"Other","USA",0.9,19,42.4,21,13,10.4,5,65.9,28.1,3693,"0"
